cite,cited,subgraph_1hop,subgraph_2hop,subgraph_3hop
4804,12182,"[[4804, 9515, 10177, 10177, 10177, 12210, 12210, 12350, 12350, 28649], [12210, 4804, 12210, 4804, 9515, 12182, 4804, 12210, 4804, 12182]]","[[4804, 9515, 10177, 10177, 10177, 10177, 12210, 12210, 12350, 12350, 15429, 15429, 15429, 28649, 51180], [12210, 4804, 12210, 15429, 4804, 9515, 12182, 4804, 12210, 4804, 10177, 12350, 9515, 12182, 12350]]","[[4804, 9515, 10177, 10177, 10177, 10177, 10177, 12195, 12195, 12210, 12210, 12210, 12350, 12350, 12350, 12350, 15429, 15429, 15429, 28649, 38722, 51180, 51180, 67415, 67415, 67415], [12210, 4804, 12210, 15429, 4804, 67415, 9515, 38722, 51180, 12182, 4804, 67415, 12195, 12210, 4804, 67415, 10177, 12350, 9515, 12182, 51180, 12195, 12350, 12195, 38722, 51180]]"
4804,12210,"[[9515, 10177, 10177, 10177, 12350, 12350], [4804, 12210, 4804, 9515, 12210, 4804]]","[[9515, 10177, 10177, 10177, 10177, 12350, 12350, 15429, 15429, 15429, 51180], [4804, 12210, 15429, 4804, 9515, 12210, 4804, 10177, 12350, 9515, 12350]]","[[9515, 10177, 10177, 10177, 10177, 10177, 12195, 12195, 12210, 12350, 12350, 12350, 12350, 15429, 15429, 15429, 38722, 51180, 51180, 67415, 67415, 67415], [4804, 12210, 15429, 4804, 67415, 9515, 38722, 51180, 67415, 12195, 12210, 4804, 67415, 10177, 12350, 9515, 51180, 12195, 12350, 12195, 38722, 51180]]"
4804,157761,"[[4804, 4804, 9515, 10177, 10177, 10177, 12182, 12182, 12210, 12210, 12350, 12350, 155738, 157761, 219239], [12182, 12210, 4804, 12210, 4804, 9515, 157761, 219239, 12182, 4804, 12210, 4804, 157761, 219239, 157761]]","[[4804, 4804, 9515, 10177, 10177, 10177, 10177, 12182, 12182, 12182, 12210, 12210, 12350, 12350, 15429, 15429, 15429, 15429, 28649, 28649, 28649, 42207, 51180, 155736, 155738, 155738, 157761, 219239], [12182, 12210, 4804, 12210, 15429, 4804, 9515, 155736, 157761, 219239, 12182, 4804, 12210, 4804, 10177, 12350, 219239, 9515, 12182, 155736, 155738, 219239, 12350, 155738, 155736, 157761, 219239, 157761]]","[[1246, 4804, 4804, 9515, 10177, 10177, 10177, 10177, 10177, 12182, 12182, 12182, 12195, 12195, 12210, 12210, 12210, 12350, 12350, 12350, 12350, 12350, 12350, 15429, 15429, 15429, 15429, 20601, 20601, 20601, 20602, 20602, 20602, 28649, 28649, 28649, 38722, 42207, 51180, 51180, 67415, 67415, 67415, 95225, 155736, 155738, 155738, 157761, 219239], [42207, 12182, 12210, 4804, 12210, 15429, 4804, 67415, 9515, 155736, 157761, 219239, 38722, 51180, 12182, 4804, 67415, 12195, 12210, 20601, 20602, 4804, 67415, 10177, 12350, 219239, 9515, 20602, 42207, 95225, 20601, 42207, 95225, 12182, 155736, 155738, 51180, 219239, 12195, 12350, 12195, 38722, 51180, 42207, 155738, 155736, 157761, 219239, 157761]]"
4804,164,"[[4637, 4804, 9515, 10177, 10177, 10177, 10177, 10177, 10177, 12198, 12210, 12210, 12350, 12350, 12350, 12350, 67415], [164, 12210, 4804, 12198, 12210, 164, 4804, 67415, 9515, 164, 4804, 67415, 12198, 12210, 4804, 67415, 164]]","[[4637, 4804, 9515, 10177, 10177, 10177, 10177, 10177, 10177, 10177, 12169, 12198, 12198, 12210, 12210, 12350, 12350, 12350, 12350, 12350, 15429, 15429, 15429, 27612, 51180, 67415, 67415], [164, 12210, 4804, 12198, 12210, 15429, 164, 4804, 67415, 9515, 4637, 164, 27612, 4804, 67415, 12198, 12210, 27612, 4804, 67415, 10177, 12350, 9515, 12198, 12350, 164, 51180]]","[[4637, 4804, 6125, 9515, 10177, 10177, 10177, 10177, 10177, 10177, 10177, 12169, 12195, 12195, 12198, 12198, 12210, 12210, 12210, 12350, 12350, 12350, 12350, 12350, 12350, 12350, 15429, 15429, 15429, 27612, 38722, 51180, 51180, 67415, 67415, 67415, 67415], [164, 12210, 27612, 4804, 12198, 12210, 15429, 164, 4804, 67415, 9515, 4637, 38722, 51180, 164, 27612, 4804, 6125, 67415, 12195, 12198, 12210, 27612, 4804, 6125, 67415, 10177, 12350, 9515, 12198, 51180, 12195, 12350, 12195, 164, 38722, 51180]]"
4804,25805,"[[4804, 9515, 10177, 10177, 10177, 10177, 12210, 12350, 12350, 12350, 20601, 20601, 124734, 166989], [12210, 4804, 12210, 124734, 4804, 9515, 4804, 12210, 20601, 4804, 124734, 25805, 25805, 25805]]","[[4804, 9515, 10177, 10177, 10177, 10177, 10177, 10177, 12210, 12350, 12350, 12350, 12350, 15429, 15429, 15429, 20601, 20601, 20601, 20602, 27606, 51180, 59626, 124734, 166989], [12210, 4804, 12210, 124734, 15429, 27606, 4804, 9515, 4804, 12210, 20601, 20602, 4804, 10177, 12350, 9515, 124734, 20602, 25805, 20601, 124734, 12350, 124734, 25805, 25805]]","[[4804, 9515, 10177, 10177, 10177, 10177, 10177, 10177, 10177, 12195, 12195, 12210, 12210, 12350, 12350, 12350, 12350, 12350, 12350, 15429, 15429, 15429, 20601, 20601, 20601, 20602, 27606, 38722, 51180, 51180, 59626, 67415, 67415, 67415, 124734, 166989], [12210, 4804, 12210, 124734, 15429, 27606, 4804, 67415, 9515, 38722, 51180, 4804, 67415, 12195, 12210, 20601, 20602, 4804, 67415, 10177, 12350, 9515, 124734, 20602, 25805, 20601, 124734, 51180, 12195, 12350, 124734, 12195, 38722, 51180, 25805, 25805]]"
4804,45189,"[[4804, 9515, 10177, 10177, 10177, 12210, 12350, 12350, 45188, 45189, 89547, 89547], [12210, 4804, 12210, 4804, 9515, 4804, 12210, 4804, 45189, 45188, 45188, 45189]]","[[4804, 9515, 10177, 10177, 10177, 10177, 12210, 12350, 12350, 15429, 15429, 15429, 15429, 45188, 45189, 51180, 89547, 89547], [12210, 4804, 12210, 15429, 4804, 9515, 4804, 12210, 4804, 10177, 12350, 89547, 9515, 45189, 45188, 12350, 45188, 45189]]","[[4804, 9515, 10177, 10177, 10177, 10177, 10177, 12195, 12195, 12210, 12210, 12350, 12350, 12350, 12350, 15429, 15429, 15429, 15429, 38722, 45188, 45189, 51180, 51180, 67415, 67415, 67415, 89547, 89547], [12210, 4804, 12210, 15429, 4804, 67415, 9515, 38722, 51180, 4804, 67415, 12195, 12210, 4804, 67415, 10177, 12350, 89547, 9515, 51180, 45189, 45188, 12195, 12350, 12195, 38722, 51180, 45188, 45189]]"
4804,68505,"[[4804, 9515, 10177, 10177, 10177, 10177, 12210, 12350, 12350], [12210, 4804, 12210, 4804, 68505, 9515, 4804, 12210, 4804]]","[[4804, 9515, 10177, 10177, 10177, 10177, 10177, 12210, 12350, 12350, 15429, 15429, 15429, 51180], [12210, 4804, 12210, 15429, 4804, 68505, 9515, 4804, 12210, 4804, 10177, 12350, 9515, 12350]]","[[4804, 9515, 10177, 10177, 10177, 10177, 10177, 10177, 12195, 12195, 12210, 12210, 12350, 12350, 12350, 12350, 15429, 15429, 15429, 38722, 51180, 51180, 67415, 67415, 67415], [12210, 4804, 12210, 15429, 4804, 67415, 68505, 9515, 38722, 51180, 4804, 67415, 12195, 12210, 4804, 67415, 10177, 12350, 9515, 51180, 12195, 12350, 12195, 38722, 51180]]"
4804,77515,"[[4804, 9515, 10177, 10177, 10177, 10177, 12210, 12210, 12350, 12350, 15429, 15429, 15429, 15429], [12210, 4804, 12210, 15429, 4804, 9515, 4804, 77515, 12210, 4804, 10177, 12350, 77515, 9515]]","[[4804, 9515, 10177, 10177, 10177, 10177, 12210, 12210, 12350, 12350, 15429, 15429, 15429, 15429, 51180], [12210, 4804, 12210, 15429, 4804, 9515, 4804, 77515, 12210, 4804, 10177, 12350, 77515, 9515, 12350]]","[[4804, 9515, 10177, 10177, 10177, 10177, 10177, 12195, 12195, 12210, 12210, 12210, 12350, 12350, 12350, 12350, 15429, 15429, 15429, 15429, 38722, 51180, 51180, 67415, 67415, 67415], [12210, 4804, 12210, 15429, 4804, 67415, 9515, 38722, 51180, 4804, 67415, 77515, 12195, 12210, 4804, 67415, 10177, 12350, 77515, 9515, 51180, 12195, 12350, 12195, 38722, 51180]]"
4804,976284,"[[3233, 4804, 4804, 9515, 10177, 10177, 10177, 12210, 12350, 12350, 45188, 45188, 45189, 45189, 89547, 89547, 89547], [976284, 12210, 45189, 4804, 12210, 4804, 9515, 4804, 12210, 4804, 45189, 976284, 45188, 976284, 45188, 45189, 976284]]","[[1997, 1997, 3233, 3233, 3236, 3240, 4804, 4804, 9515, 10177, 10177, 10177, 10177, 12210, 12350, 12350, 15429, 15429, 15429, 15429, 45188, 45188, 45189, 45189, 49811, 51180, 89547, 89547, 89547], [3233, 49811, 1997, 976284, 3233, 3233, 12210, 45189, 4804, 12210, 15429, 4804, 9515, 4804, 12210, 4804, 10177, 12350, 89547, 9515, 45189, 976284, 45188, 976284, 3233, 12350, 45188, 45189, 976284]]","[[1997, 1997, 2440, 3233, 3233, 3236, 3240, 4804, 4804, 9515, 10177, 10177, 10177, 10177, 10177, 12195, 12195, 12210, 12210, 12350, 12350, 12350, 12350, 15429, 15429, 15429, 15429, 25772, 38722, 45188, 45188, 45189, 45189, 49811, 51180, 51180, 67415, 67415, 67415, 89547, 89547, 89547, 97377], [3233, 49811, 49811, 1997, 976284, 3233, 3233, 12210, 45189, 4804, 12210, 15429, 4804, 67415, 9515, 38722, 51180, 4804, 67415, 12195, 12210, 4804, 67415, 10177, 12350, 89547, 9515, 1997, 51180, 45189, 976284, 45188, 976284, 3233, 12195, 12350, 12195, 38722, 51180, 45188, 45189, 976284, 3240]]"
4878,1102567,"[[1481, 1481], [1102567, 4878]]","[[1481, 1481], [1102567, 4878]]","[[1481, 1481], [1102567, 4878]]"
5062,1120563,"[[1481, 3085, 5062, 5062, 5064, 5064, 5069, 5069, 5075, 5075, 5075, 20193, 20193], [1120563, 5062, 5064, 5069, 1120563, 5069, 1120563, 5064, 1120563, 5064, 5069, 3085, 5062]]","[[1481, 3085, 3932, 5062, 5062, 5062, 5064, 5064, 5064, 5069, 5069, 5075, 5075, 5075, 10798, 20193, 20193, 20193, 20193, 28026, 28026, 177115, 566653, 566653, 566664], [1120563, 5062, 5075, 28026, 5064, 5069, 1120563, 28026, 5069, 1120563, 5064, 1120563, 5064, 5069, 20193, 3085, 5062, 566653, 566664, 5064, 5069, 5069, 3085, 566664, 3085]]","[[1481, 3085, 3932, 5062, 5062, 5062, 5064, 5064, 5064, 5069, 5069, 5075, 5075, 5075, 10798, 20193, 20193, 20193, 20193, 22386, 28026, 28026, 74975, 177115, 566653, 566653, 566664], [1120563, 5062, 5075, 28026, 5064, 5069, 1120563, 28026, 5069, 1120563, 5064, 1120563, 5064, 5069, 20193, 3085, 5062, 566653, 566664, 3932, 5064, 5069, 3932, 5069, 3085, 566664, 3085]]"
5062,28026,"[[3085, 5062, 5064, 20193, 20193, 28026], [5062, 5064, 28026, 3085, 5062, 5064]]","[[3085, 5062, 5062, 5064, 5064, 5069, 5075, 5075, 10798, 20193, 20193, 20193, 20193, 28026, 28026, 566653, 566653, 566664], [5062, 5064, 5069, 28026, 5069, 5064, 5064, 5069, 20193, 3085, 5062, 566653, 566664, 5064, 5069, 3085, 566664, 3085]]","[[3085, 3932, 5062, 5062, 5064, 5064, 5069, 5075, 5075, 10798, 20193, 20193, 20193, 20193, 28026, 28026, 177115, 566653, 566653, 566664], [5062, 5075, 5064, 5069, 28026, 5069, 5064, 5064, 5069, 20193, 3085, 5062, 566653, 566664, 5064, 5069, 5069, 3085, 566664, 3085]]"
5062,5064,"[[3085, 5062, 5062, 5064, 5064, 5069, 5075, 5075, 20193, 20193, 28026, 28026], [5062, 28026, 5069, 28026, 5069, 5064, 5064, 5069, 3085, 5062, 5064, 5069]]","[[3085, 3932, 5062, 5062, 5064, 5064, 5069, 5075, 5075, 10798, 20193, 20193, 20193, 20193, 28026, 28026, 177115, 566653, 566653, 566664], [5062, 5075, 28026, 5069, 28026, 5069, 5064, 5064, 5069, 20193, 3085, 5062, 566653, 566664, 5064, 5069, 5069, 3085, 566664, 3085]]","[[3085, 3932, 5062, 5062, 5064, 5064, 5069, 5075, 5075, 10798, 20193, 20193, 20193, 20193, 22386, 28026, 28026, 74975, 177115, 566653, 566653, 566664], [5062, 5075, 28026, 5069, 28026, 5069, 5064, 5064, 5069, 20193, 3085, 5062, 566653, 566664, 3932, 5064, 5069, 3932, 5069, 3085, 566664, 3085]]"
5062,5069,"[[3085, 5062, 5062, 5064, 5064, 5069, 5075, 5075, 20193, 20193, 28026, 28026, 177115], [5062, 28026, 5064, 28026, 5069, 5064, 5064, 5069, 3085, 5062, 5064, 5069, 5069]]","[[3085, 3932, 5062, 5062, 5064, 5064, 5069, 5075, 5075, 10798, 20193, 20193, 20193, 20193, 28026, 28026, 177115, 566653, 566653, 566664], [5062, 5075, 28026, 5064, 28026, 5069, 5064, 5064, 5069, 20193, 3085, 5062, 566653, 566664, 5064, 5069, 5069, 3085, 566664, 3085]]","[[3085, 3932, 5062, 5062, 5064, 5064, 5069, 5075, 5075, 10798, 20193, 20193, 20193, 20193, 22386, 28026, 28026, 74975, 177115, 566653, 566653, 566664], [5062, 5075, 28026, 5064, 28026, 5069, 5064, 5064, 5069, 20193, 3085, 5062, 566653, 566664, 3932, 5064, 5069, 3932, 5069, 3085, 566664, 3085]]"
5064,1120563,"[[1481, 5062, 5062, 5062, 5062, 5064, 5064, 5069, 5069, 5075, 5075, 5075, 28026, 28026], [1120563, 1120563, 28026, 5064, 5069, 28026, 5069, 1120563, 5064, 1120563, 5064, 5069, 5064, 5069]]","[[1481, 3085, 3932, 5062, 5062, 5062, 5062, 5064, 5064, 5069, 5069, 5075, 5075, 5075, 20193, 20193, 28026, 28026, 177115], [1120563, 5062, 5075, 1120563, 28026, 5064, 5069, 28026, 5069, 1120563, 5064, 1120563, 5064, 5069, 3085, 5062, 5064, 5069, 5069]]","[[1481, 3085, 3932, 5062, 5062, 5062, 5062, 5064, 5064, 5069, 5069, 5075, 5075, 5075, 10798, 20193, 20193, 20193, 20193, 22386, 28026, 28026, 74975, 177115, 566653, 566653, 566664], [1120563, 5062, 5075, 1120563, 28026, 5064, 5069, 28026, 5069, 1120563, 5064, 1120563, 5064, 5069, 20193, 3085, 5062, 566653, 566664, 3932, 5064, 5069, 3932, 5069, 3085, 566664, 3085]]"
5064,272345,"[[5062, 5062, 5062, 5064, 5064, 5064, 5069, 5069, 5075, 5075, 28026, 28026, 385067], [28026, 5064, 5069, 28026, 385067, 5069, 385067, 5064, 5064, 5069, 5064, 5069, 272345]]","[[3085, 3932, 5062, 5062, 5062, 5064, 5064, 5064, 5069, 5069, 5075, 5075, 20193, 20193, 28026, 28026, 47570, 177115, 385067], [5062, 5075, 28026, 5064, 5069, 28026, 385067, 5069, 385067, 5064, 5064, 5069, 3085, 5062, 5064, 5069, 385067, 5069, 272345]]","[[3085, 3932, 5062, 5062, 5062, 5064, 5064, 5064, 5069, 5069, 5075, 5075, 10183, 10798, 10798, 20193, 20193, 20193, 20193, 22386, 28026, 28026, 47570, 74975, 177115, 385067, 566653, 566653, 566664], [5062, 5075, 28026, 5064, 5069, 28026, 385067, 5069, 385067, 5064, 5064, 5069, 47570, 10183, 20193, 3085, 5062, 566653, 566664, 3932, 5064, 5069, 385067, 3932, 5069, 272345, 3085, 566664, 3085]]"
5064,28026,"[[5062, 5062, 5062, 5064, 5069, 5075, 5075, 28026], [28026, 5064, 5069, 5069, 5064, 5064, 5069, 5069]]","[[3085, 3932, 5062, 5062, 5062, 5064, 5069, 5075, 5075, 20193, 20193, 28026, 177115], [5062, 5075, 28026, 5064, 5069, 5069, 5064, 5064, 5069, 3085, 5062, 5069, 5069]]","[[3085, 3932, 5062, 5062, 5062, 5064, 5069, 5075, 5075, 10798, 20193, 20193, 20193, 20193, 22386, 28026, 74975, 177115, 566653, 566653, 566664], [5062, 5075, 28026, 5064, 5069, 5069, 5064, 5064, 5069, 20193, 3085, 5062, 566653, 566664, 3932, 5069, 3932, 5069, 3085, 566664, 3085]]"
5064,385067,"[[5062, 5062, 5062, 5064, 5064, 5069, 5069, 5075, 5075, 28026, 28026, 47570], [28026, 5064, 5069, 28026, 5069, 385067, 5064, 5064, 5069, 5064, 5069, 385067]]","[[3085, 3932, 5062, 5062, 5062, 5064, 5064, 5069, 5069, 5075, 5075, 10183, 20193, 20193, 28026, 28026, 47570, 177115], [5062, 5075, 28026, 5064, 5069, 28026, 5069, 385067, 5064, 5064, 5069, 47570, 3085, 5062, 5064, 5069, 385067, 5069]]","[[3085, 3932, 5062, 5062, 5062, 5064, 5064, 5069, 5069, 5075, 5075, 10183, 10798, 10798, 20193, 20193, 20193, 20193, 22386, 28026, 28026, 47570, 74975, 177115, 566653, 566653, 566664], [5062, 5075, 28026, 5064, 5069, 28026, 5069, 385067, 5064, 5064, 5069, 47570, 10183, 20193, 3085, 5062, 566653, 566664, 3932, 5064, 5069, 385067, 3932, 5069, 3085, 566664, 3085]]"
5064,5069,"[[5062, 5062, 5062, 5064, 5075, 5075, 28026, 28026, 177115], [28026, 5064, 5069, 28026, 5064, 5069, 5064, 5069, 5069]]","[[3085, 3932, 5062, 5062, 5062, 5064, 5075, 5075, 20193, 20193, 28026, 28026, 177115], [5062, 5075, 28026, 5064, 5069, 28026, 5064, 5069, 3085, 5062, 5064, 5069, 5069]]","[[3085, 3932, 5062, 5062, 5062, 5064, 5075, 5075, 10798, 20193, 20193, 20193, 20193, 22386, 28026, 28026, 74975, 177115, 566653, 566653, 566664], [5062, 5075, 28026, 5064, 5069, 28026, 5064, 5069, 20193, 3085, 5062, 566653, 566664, 3932, 5064, 5069, 3932, 5069, 3085, 566664, 3085]]"
5069,1120563,"[[1481, 5062, 5062, 5062, 5062, 5064, 5064, 5064, 5069, 5075, 5075, 5075, 28026, 28026, 177115], [1120563, 1120563, 28026, 5064, 5069, 1120563, 28026, 5069, 5064, 1120563, 5064, 5069, 5064, 5069, 5069]]","[[1481, 3085, 3932, 5062, 5062, 5062, 5062, 5064, 5064, 5064, 5069, 5075, 5075, 5075, 20193, 20193, 28026, 28026, 177115], [1120563, 5062, 5075, 1120563, 28026, 5064, 5069, 1120563, 28026, 5069, 5064, 1120563, 5064, 5069, 3085, 5062, 5064, 5069, 5069]]","[[1481, 3085, 3932, 5062, 5062, 5062, 5062, 5064, 5064, 5064, 5069, 5075, 5075, 5075, 10798, 20193, 20193, 20193, 20193, 22386, 28026, 28026, 74975, 177115, 566653, 566653, 566664], [1120563, 5062, 5075, 1120563, 28026, 5064, 5069, 1120563, 28026, 5069, 5064, 1120563, 5064, 5069, 20193, 3085, 5062, 566653, 566664, 3932, 5064, 5069, 3932, 5069, 3085, 566664, 3085]]"
5069,385067,"[[5062, 5062, 5062, 5064, 5064, 5064, 5069, 5075, 5075, 28026, 28026, 47570, 177115], [28026, 5064, 5069, 28026, 385067, 5069, 5064, 5064, 5069, 5064, 5069, 385067, 5069]]","[[3085, 3932, 5062, 5062, 5062, 5064, 5064, 5064, 5069, 5075, 5075, 10183, 20193, 20193, 28026, 28026, 47570, 177115], [5062, 5075, 28026, 5064, 5069, 28026, 385067, 5069, 5064, 5064, 5069, 47570, 3085, 5062, 5064, 5069, 385067, 5069]]","[[3085, 3932, 5062, 5062, 5062, 5064, 5064, 5064, 5069, 5075, 5075, 10183, 10798, 10798, 20193, 20193, 20193, 20193, 22386, 28026, 28026, 47570, 74975, 177115, 566653, 566653, 566664], [5062, 5075, 28026, 5064, 5069, 28026, 385067, 5069, 5064, 5064, 5069, 47570, 10183, 20193, 3085, 5062, 566653, 566664, 3932, 5064, 5069, 385067, 3932, 5069, 3085, 566664, 3085]]"
5069,5064,"[[5062, 5062, 5062, 5064, 5075, 5075, 28026, 28026, 177115], [28026, 5064, 5069, 28026, 5064, 5069, 5064, 5069, 5069]]","[[3085, 3932, 5062, 5062, 5062, 5064, 5075, 5075, 20193, 20193, 28026, 28026, 177115], [5062, 5075, 28026, 5064, 5069, 28026, 5064, 5069, 3085, 5062, 5064, 5069, 5069]]","[[3085, 3932, 5062, 5062, 5062, 5064, 5075, 5075, 10798, 20193, 20193, 20193, 20193, 22386, 28026, 28026, 74975, 177115, 566653, 566653, 566664], [5062, 5075, 28026, 5064, 5069, 28026, 5064, 5069, 20193, 3085, 5062, 566653, 566664, 3932, 5064, 5069, 3932, 5069, 3085, 566664, 3085]]"
5075,1120563,"[[1481, 3932, 5062, 5062, 5062, 5064, 5064, 5069, 5069, 5075, 5075], [1120563, 5075, 1120563, 5064, 5069, 1120563, 5069, 1120563, 5064, 5064, 5069]]","[[1481, 3085, 3932, 5062, 5062, 5062, 5062, 5064, 5064, 5064, 5069, 5069, 5075, 5075, 20193, 20193, 22386, 28026, 28026, 74975, 177115], [1120563, 5062, 5075, 1120563, 28026, 5064, 5069, 1120563, 28026, 5069, 1120563, 5064, 5064, 5069, 3085, 5062, 3932, 5064, 5069, 3932, 5069]]","[[1481, 3085, 3932, 5062, 5062, 5062, 5062, 5064, 5064, 5064, 5069, 5069, 5075, 5075, 10798, 20193, 20193, 20193, 20193, 22386, 28026, 28026, 74975, 177115, 566653, 566653, 566664], [1120563, 5062, 5075, 1120563, 28026, 5064, 5069, 1120563, 28026, 5069, 1120563, 5064, 5064, 5069, 20193, 3085, 5062, 566653, 566664, 3932, 5064, 5069, 3932, 5069, 3085, 566664, 3085]]"
5075,5064,"[[3932, 5062, 5062, 5062, 5064, 5064, 5069, 5075, 28026, 28026], [5075, 28026, 5064, 5069, 28026, 5069, 5064, 5069, 5064, 5069]]","[[3085, 3932, 5062, 5062, 5062, 5064, 5064, 5069, 5075, 20193, 20193, 22386, 28026, 28026, 74975, 177115], [5062, 5075, 28026, 5064, 5069, 28026, 5069, 5064, 5069, 3085, 5062, 3932, 5064, 5069, 3932, 5069]]","[[3085, 3932, 5062, 5062, 5062, 5064, 5064, 5069, 5075, 10798, 20193, 20193, 20193, 20193, 22386, 28026, 28026, 74975, 177115, 566653, 566653, 566664], [5062, 5075, 28026, 5064, 5069, 28026, 5069, 5064, 5069, 20193, 3085, 5062, 566653, 566664, 3932, 5064, 5069, 3932, 5069, 3085, 566664, 3085]]"
5075,5069,"[[3932, 5062, 5062, 5062, 5064, 5064, 5069, 5075, 28026, 28026, 177115], [5075, 28026, 5064, 5069, 28026, 5069, 5064, 5064, 5064, 5069, 5069]]","[[3085, 3932, 5062, 5062, 5062, 5064, 5064, 5069, 5075, 20193, 20193, 22386, 28026, 28026, 74975, 177115], [5062, 5075, 28026, 5064, 5069, 28026, 5069, 5064, 5064, 3085, 5062, 3932, 5064, 5069, 3932, 5069]]","[[3085, 3932, 5062, 5062, 5062, 5064, 5064, 5069, 5075, 10798, 20193, 20193, 20193, 20193, 22386, 28026, 28026, 74975, 177115, 566653, 566653, 566664], [5062, 5075, 28026, 5064, 5069, 28026, 5069, 5064, 5064, 20193, 3085, 5062, 566653, 566664, 3932, 5064, 5069, 3932, 5069, 3085, 566664, 3085]]"
5086,129896,"[[3187, 3187, 3191, 3191, 3191, 3192, 3192, 3192, 5086, 5086], [129896, 5086, 129896, 3192, 5086, 129896, 3191, 5086, 3187, 3191]]","[[3187, 3187, 3191, 3191, 3191, 3192, 3192, 3192, 5086, 5086, 15987, 16008, 16008, 39890], [129896, 5086, 129896, 3192, 5086, 129896, 3191, 5086, 3187, 3191, 3192, 3191, 3192, 3191]]","[[3187, 3187, 3191, 3191, 3191, 3192, 3192, 3192, 5086, 5086, 15987, 16008, 16008, 39890, 51049], [129896, 5086, 129896, 3192, 5086, 129896, 3191, 5086, 3187, 3191, 3192, 3191, 3192, 3191, 39890]]"
5086,137849,"[[3187, 3191, 3191, 3192, 3192, 5086, 5086, 5086, 109323], [5086, 3192, 5086, 3191, 5086, 109323, 3187, 3191, 137849]]","[[3187, 3191, 3191, 3192, 3192, 5086, 5086, 5086, 15987, 16008, 16008, 39890, 109323], [5086, 3192, 5086, 3191, 5086, 109323, 3187, 3191, 3192, 3191, 3192, 3191, 137849]]","[[3187, 3191, 3191, 3192, 3192, 5086, 5086, 5086, 15987, 16008, 16008, 39890, 51049, 109323], [5086, 3192, 5086, 3191, 5086, 109323, 3187, 3191, 3192, 3191, 3192, 3191, 39890, 137849]]"
5086,3191,"[[3187, 3191, 3192, 3192, 5086, 16008, 16008, 39890], [5086, 3192, 3191, 5086, 3187, 3191, 3192, 3191]]","[[3187, 3191, 3192, 3192, 5086, 15987, 16008, 16008, 39890, 51049], [5086, 3192, 3191, 5086, 3187, 3192, 3191, 3192, 3191, 39890]]","[[3187, 3191, 3192, 3192, 5086, 15987, 16008, 16008, 39890, 51049], [5086, 3192, 3191, 5086, 3187, 3192, 3191, 3192, 3191, 39890]]"
5086,423463,"[[3187, 3191, 3191, 3191, 3192, 3192, 3192, 5086, 5086], [5086, 3192, 423463, 5086, 3191, 423463, 5086, 3187, 3191]]","[[3187, 3191, 3191, 3191, 3192, 3192, 3192, 5086, 5086, 15987, 16008, 16008, 39890], [5086, 3192, 423463, 5086, 3191, 423463, 5086, 3187, 3191, 3192, 3191, 3192, 3191]]","[[3187, 3191, 3191, 3191, 3192, 3192, 3192, 5086, 5086, 15987, 16008, 16008, 39890, 51049], [5086, 3192, 423463, 5086, 3191, 423463, 5086, 3187, 3191, 3192, 3191, 3192, 3191, 39890]]"
5086,561364,"[[3187, 3191, 3191, 3191, 3192, 3192, 3192, 5086, 5086], [5086, 3192, 5086, 561364, 3191, 5086, 561364, 3187, 3191]]","[[3187, 3191, 3191, 3191, 3192, 3192, 3192, 5086, 5086, 15987, 16008, 16008, 39890], [5086, 3192, 5086, 561364, 3191, 5086, 561364, 3187, 3191, 3192, 3191, 3192, 3191]]","[[3187, 3191, 3191, 3191, 3192, 3192, 3192, 5086, 5086, 15987, 16008, 16008, 39890, 51049], [5086, 3192, 5086, 561364, 3191, 5086, 561364, 3187, 3191, 3192, 3191, 3192, 3191, 39890]]"
5194,1152714,"[[5194, 133566, 133567, 133567], [133566, 1152714, 1152714, 133566]]","[[5194, 5194, 5194, 133550, 133563, 133566, 133567, 133567], [133550, 133563, 133566, 133566, 133566, 1152714, 1152714, 133566]]","[[3229, 3229, 5194, 5194, 5194, 48550, 48555, 48555, 133550, 133563, 133566, 133567, 133567], [133550, 48550, 133550, 133563, 133566, 133563, 133563, 48550, 133566, 133566, 1152714, 1152714, 133566]]"
